S/No	SWCRDBFMN	Project	Version	Station	LightBox	Fixture	LightPanel	Date	Time	S_BL	S_BR	S_CT	S_TL	S_TR	Shd	DKC	Wa_BL	Wa_BR	Wa_CT	Wa_TL	Wa_TR	Dfa_BL	Dfa_BR	Dfa_CT	Dfa_TL	Dfa_TR	Wb_BL	Wb_BR	Wb_CT	Wb_TL	Wb_TR	Dfb_BL	Dfb_BR	Dfb_CT	Dfb_TL	Dfb_TR	CR_H	CR_S	CR_L	CG_H	CG_S	CG_L	CB_H	CB_S	CB_L	R_TL	R_TR	R_CT	R_BL	R_BR	De1	De2	R_CTST	F_R_TL	F_R_TR	F_R_CT	F_R_BL	F_R_BR	F_De1	F_De2	DZ1	DZ2	WZ1	WZ2	WZ1S	WZ2S	DC	WL	DV	BZ1	BZ2	WZ1	WZ2	WZ1S	WZ2S	BC	WL	BV	NO_MEANS	NO_STANDARD	BLEM	X_val	Y_val	dpc_stdev	dpc_max	dpc_min	nFit	peak	ripple	sigma	mean	amp	StdDevRed	StdDevGreen	StdDevBlue	StdDevRGB	CycleTime_S	FFDD	MIC	L_FREQ	R_FREQ	L_dB	R_dB	L_Noise	R_Noise	
DFQPT03858926V	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	08:47:09	131.78	134.65	131.63	136.01	138.42	100.00	0.94	123.85	123.64	123.89	125.20	125.20	-3.15	-3.36	-3.11	-1.80	-1.80	130.05	128.87	129.01	130.38	129.73	3.05	1.87	2.01	3.38	2.73	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	24.11	62.22	28.25	18.44	60.18	-38.11	43.78	1.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.039	0.682559	0.343406	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	--OO--	2	0	0	-25.49	-25.84	0.00	0.00	
DFQPT0385892F1	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	08:48:05	135.58	137.58	133.92	133.44	135.42	99.64	0.95	121.14	120.31	120.29	120.75	120.79	-5.86	-6.69	-6.71	-6.25	-6.21	133.20	131.19	132.16	132.54	130.47	6.20	4.19	5.16	5.54	3.47	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	75.94	73.16	79.91	70.02	66.60	-3.97	13.31	3.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.072	0.706146	0.346714	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	216.481	195.809	208.634	620.925	0	--OO--	2	0	0	-25.56	-25.99	0.00	0.00	
DFQPT0385892F1	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	08:49:12	135.58	137.58	133.92	133.44	135.42	99.64	0.95	121.14	120.31	120.29	120.75	120.79	-5.86	-6.69	-6.71	-6.25	-6.21	133.20	131.19	132.16	132.54	130.47	6.20	4.19	5.16	5.54	3.47	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	28.59	62.28	29.84	24.26	58.12	-33.69	38.02	1.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.072	0.706146	0.346714	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	--OO--	2	0	0	-25.56	-25.99	0.00	0.00	
DFQPT0385892F1	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	08:49:15	135.58	137.58	133.92	133.44	135.42	99.64	0.95	121.14	120.31	120.29	120.75	120.79	-5.86	-6.69	-6.71	-6.25	-6.21	133.20	131.19	132.16	132.54	130.47	6.20	4.19	5.16	5.54	3.47	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	28.59	62.28	29.84	24.26	58.12	-33.69	38.02	1.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.072	0.706146	0.346714	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	--OO--	2	0	0	-25.56	-25.99	0.00	0.00	
DFQPT0385892F1	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	08:49:51	135.58	137.58	133.92	133.44	135.42	99.64	0.95	121.14	120.31	120.29	120.75	120.79	-5.86	-6.69	-6.71	-6.25	-6.21	133.20	131.19	132.16	132.54	130.47	6.20	4.19	5.16	5.54	3.47	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	28.59	62.28	29.84	24.26	58.12	-33.69	38.02	1.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.072	0.706146	0.346714	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	XXOO	1	1	1	-26.0	-26.0	10	10	
DFQPT0385892H0	X---------------	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	08:56:31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	63.07	65.53	69.63	58.17	59.89	-6.56	11.47	2.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0.000	0.000000	0.000000	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	XXOO	1	1	1	-26.0	-26.0	10	10	
DFQPT0385892HF	OOX-------O-----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	08:57:46	131.63	135.65	131.37	133.35	136.02	100.00	0.96	123.45	123.71	124.12	124.73	125.41	-3.55	-3.29	-2.88	-2.27	-1.59	130.07	129.50	129.00	129.50	128.99	3.07	2.50	2.00	2.50	1.99	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	71.10	70.65	78.31	70.57	68.77	-7.21	9.54	3.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.663	0.978626	0.496460	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	188.575	172.064	182.078	542.717	0	--XX--	2	0	0	99.00	99.00	0.00	0.00	
DFQPT0385892GY	OOOOO-OOOXO-----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	08:58:54	132.74	137.81	132.33	132.26	137.64	99.95	0.94	123.86	123.53	124.15	124.19	123.94	-3.14	-3.47	-2.85	-2.81	-3.06	130.02	129.34	129.10	129.42	129.06	3.02	2.34	2.10	2.42	2.06	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	73.04	72.59	79.49	67.84	66.94	-6.44	12.54	3.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.098	0.724592	0.348732	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	205.461	188.320	200.347	594.128	0	--XX--	2	0	0	99.00	99.00	0.00	0.00	
DFQPT0385892FH	OOOOO-OOOXO-----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	09:01:15	131.43	136.89	130.94	133.44	138.67	100.00	0.93	123.99	123.28	124.13	124.99	124.04	-3.01	-3.72	-2.87	-2.01	-2.96	129.86	129.39	129.05	129.68	129.53	2.86	2.39	2.05	2.68	2.53	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	77.22	73.18	80.62	77.38	71.48	-3.39	9.14	3.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.110	0.717485	0.378545	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	192.495	175.892	187.088	555.475	0	--XX--	2	0	0	99.00	99.00	0.00	0.00	
DFQPT0385892GX		FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	09:08:34	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	60.71	60.26	68.00	59.74	59.01	-7.29	8.99	2.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0.000	0.000000	0.000000	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	XXOO	1	1	1	-26.0	-26.0	10	10	
DFQPT0385892GW	OOX-------O-----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	09:09:38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	67.87	58.92	67.12	61.27	59.29	0.75	8.20	2.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0.000	0.000000	0.000000	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	XXOO	1	1	1	-26.0	-26.0	10	10	
DFQPT0385892J2	OOX-------O-----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	09:12:05	131.05	136.63	130.82	133.23	138.35	100.00	0.92	125.95	122.98	123.85	126.25	123.09	-1.05	-4.02	-3.15	-0.75	-3.91	129.52	129.97	128.95	129.82	130.13	2.52	2.97	1.95	2.82	3.13	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	74.77	74.61	80.40	76.74	70.99	-5.63	9.41	3.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.464	0.942776	0.417824	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	196.131	177.797	188.378	562.306	0	--XX--	2	0	0	99.00	99.00	0.00	0.00	
DFQPT0385892GT		FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	09:46:30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	64.07	60.69	66.58	62.47	57.31	-2.51	9.27	2.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0.000	0.000000	0.000000	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	XXOO	1	1	1	-26.0	-26.0	10	10	
DFQPT0385892GV	OOX-------O-----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	09:47:19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	61.87	64.76	69.41	58.09	59.88	-7.54	11.31	2.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0.000	0.000000	0.000000	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	XXOO	1	1	1	-26.0	-26.0	10	10	
DFQPT0385892FL	OOX-------O-----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	09:48:27	133.99	137.76	129.64	131.57	134.03	100.00	0.92	125.03	122.05	123.91	125.52	122.49	-1.97	-4.95	-3.09	-1.48	-4.51	129.79	130.51	128.82	129.28	130.23	2.79	3.51	1.82	2.28	3.23	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	77.19	71.70	79.93	74.70	74.51	-2.75	8.23	3.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.021	0.678575	0.334409	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	199.948	183.333	189.261	572.542	0	--OO--	2	0	0	-25.71	-25.59	0.00	0.00	
DFQPT0385892FF		FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	09:50:33	135.68	139.50	132.89	137.56	140.68	100.00	0.96	124.11	123.73	122.97	124.61	123.57	-2.89	-3.27	-4.03	-2.39	-3.43	130.96	129.58	129.20	131.11	129.84	3.96	2.58	2.20	4.11	2.84	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	73.72	70.48	79.69	73.45	73.40	-5.97	9.21	3.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.519	0.937015	0.430458	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	222.406	203.339	218.391	644.136	0	--OO--	2	0	0	-25.46	-25.74	0.00	0.00	
DFQPT0385892FF		FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	09:51:41	135.68	139.50	132.89	137.56	140.68	100.00	0.96	124.11	123.73	122.97	124.61	123.57	-2.89	-3.27	-4.03	-2.39	-3.43	130.96	129.58	129.20	131.11	129.84	3.96	2.58	2.20	4.11	2.84	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	26.48	61.94	30.97	26.45	59.66	-35.46	35.49	1.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.519	0.937015	0.430458	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	--OO--	2	0	0	-25.46	-25.74	0.00	0.00	
DFQPT0385892FF	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	09:51:44	135.68	139.50	132.89	137.56	140.68	100.00	0.96	124.11	123.73	122.97	124.61	123.57	-2.89	-3.27	-4.03	-2.39	-3.43	130.96	129.58	129.20	131.11	129.84	3.96	2.58	2.20	4.11	2.84	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	26.48	61.94	30.97	26.45	59.66	-35.46	35.49	1.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.519	0.937015	0.430458	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	--OO--	2	0	0	-25.46	-25.74	0.00	0.00	
DFQPT0385892HH	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	09:52:37	133.42	134.34	132.07	134.57	135.53	100.00	0.98	123.44	124.30	123.92	123.79	124.72	-3.56	-2.70	-3.08	-3.21	-2.28	129.98	129.11	129.10	130.05	129.36	2.98	2.11	2.10	3.05	2.36	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	76.08	72.28	79.57	71.94	72.70	-3.50	7.63	3.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0.992	0.640035	0.320699	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	200.869	181.994	194.167	577.030	0	--OO--	2	0	0	-26.03	-25.77	0.00	0.00	
DFQPT0385892HH	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	09:53:44	133.42	134.34	132.07	134.57	135.53	100.00	0.98	123.44	124.30	123.92	123.79	124.72	-3.56	-2.70	-3.08	-3.21	-2.28	129.98	129.11	129.10	130.05	129.36	2.98	2.11	2.10	3.05	2.36	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	25.17	60.70	29.31	22.74	64.93	-39.76	42.19	1.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0.992	0.640035	0.320699	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	--OO--	2	0	0	-26.03	-25.77	0.00	0.00	
DFQPT0385892HH	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	09:53:47	133.42	134.34	132.07	134.57	135.53	100.00	0.98	123.44	124.30	123.92	123.79	124.72	-3.56	-2.70	-3.08	-3.21	-2.28	129.98	129.11	129.10	130.05	129.36	2.98	2.11	2.10	3.05	2.36	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	25.17	60.70	29.31	22.74	64.93	-39.76	42.19	1.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0.992	0.640035	0.320699	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	--OO--	2	0	0	-26.03	-25.77	0.00	0.00	
DFQPT0385892HG	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	09:54:50	133.61	135.26	132.29	134.80	136.03	100.00	0.99	122.52	123.07	124.38	123.43	124.35	-4.48	-3.93	-2.62	-3.57	-2.65	130.59	129.20	129.40	129.84	128.99	3.59	2.20	2.40	2.84	1.99	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	74.52	71.22	78.57	68.58	67.11	-4.05	11.45	3.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.044	0.675325	0.394646	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	199.902	183.964	194.556	578.422	0	--OO--	2	0	0	-25.86	-25.81	0.00	0.00	
DFQPT0385892HG	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	09:55:58	133.61	135.26	132.29	134.80	136.03	100.00	0.99	122.52	123.07	124.38	123.43	124.35	-4.48	-3.93	-2.62	-3.57	-2.65	130.59	129.20	129.40	129.84	128.99	3.59	2.20	2.40	2.84	1.99	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	38.25	60.34	80.12	32.91	56.72	-41.86	47.20	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.044	0.675325	0.394646	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	--OO--	2	0	0	-25.86	-25.81	0.00	0.00	
DFQPT0385892HG	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	09:56:24	133.61	135.26	132.29	134.80	136.03	100.00	0.99	122.52	123.07	124.38	123.43	124.35	-4.48	-3.93	-2.62	-3.57	-2.65	130.59	129.20	129.40	129.84	128.99	3.59	2.20	2.40	2.84	1.99	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	38.25	60.34	80.12	32.91	56.72	-41.86	47.20	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.044	0.675325	0.394646	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	--OO--	2	0	0	-25.86	-25.81	0.00	0.00	
DFQPT0385892FB	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	09:57:28	132.91	134.73	130.78	133.18	135.55	100.00	0.97	125.19	123.89	124.12	125.25	123.80	-1.81	-3.11	-2.88	-1.75	-3.20	130.19	130.03	129.08	129.91	130.32	3.19	3.03	2.08	2.91	3.32	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	74.69	66.14	78.93	72.01	66.62	-4.25	12.80	3.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.002	0.633404	0.329637	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	201.191	178.786	190.084	570.061	0	--OO--	2	0	0	-25.84	-25.90	0.00	0.00	
DFQPT0385892FB	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	09:58:36	132.91	134.73	130.78	133.18	135.55	100.00	0.97	125.19	123.89	124.12	125.25	123.80	-1.81	-3.11	-2.88	-1.75	-3.20	130.19	130.03	129.08	129.91	130.32	3.19	3.03	2.08	2.91	3.32	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32.30	57.50	72.61	35.98	77.95	-45.65	41.97	2.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.002	0.633404	0.329637	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	--OO--	2	0	0	-25.84	-25.90	0.00	0.00	
DFQPT0385892FB	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	09:58:41	132.91	134.73	130.78	133.18	135.55	100.00	0.97	125.19	123.89	124.12	125.25	123.80	-1.81	-3.11	-2.88	-1.75	-3.20	130.19	130.03	129.08	129.91	130.32	3.19	3.03	2.08	2.91	3.32	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32.30	57.50	72.61	35.98	77.95	-45.65	41.97	2.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.002	0.633404	0.329637	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	--OO--	2	0	0	-25.84	-25.90	0.00	0.00	
DFQPT0385892HE	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	09:59:37	132.21	134.46	130.42	132.62	134.99	100.00	0.97	123.64	123.71	123.97	124.91	125.03	-3.36	-3.29	-3.03	-2.09	-1.97	130.16	129.31	129.11	129.25	128.86	3.16	2.31	2.11	2.25	1.86	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	73.00	70.31	78.50	70.62	66.78	-5.50	11.72	3.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.137	0.730229	0.366732	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	186.052	170.866	176.584	533.502	0	--OO--	2	0	0	-25.95	-25.51	0.00	0.00	
DFQPT0385892HE	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	10:00:45	132.21	134.46	130.42	132.62	134.99	100.00	0.97	123.64	123.71	123.97	124.91	125.03	-3.36	-3.29	-3.03	-2.09	-1.97	130.16	129.31	129.11	129.25	128.86	3.16	2.31	2.11	2.25	1.86	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	26.34	62.16	29.35	24.33	52.51	-35.82	37.83	1.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.137	0.730229	0.366732	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	--OO--	2	0	0	-25.95	-25.51	0.00	0.00	
DFQPT0385892HE	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	10:00:48	132.21	134.46	130.42	132.62	134.99	100.00	0.97	123.64	123.71	123.97	124.91	125.03	-3.36	-3.29	-3.03	-2.09	-1.97	130.16	129.31	129.11	129.25	128.86	3.16	2.31	2.11	2.25	1.86	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	26.34	62.16	29.35	24.33	52.51	-35.82	37.83	1.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.137	0.730229	0.366732	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	--OO--	2	0	0	-25.95	-25.51	0.00	0.00	
DFQPT0385892HF	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	10:01:37	132.46	136.89	131.81	133.46	136.53	100.00	0.96	123.49	123.92	124.27	124.66	125.57	-3.51	-3.08	-2.73	-2.34	-1.43	130.28	129.94	129.08	129.92	129.25	3.28	2.94	2.08	2.92	2.25	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	70.74	73.42	80.00	73.16	71.45	-9.25	8.55	3.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.134	0.728695	0.468823	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	201.162	181.428	188.619	571.209	0	--OO--	2	0	0	-25.93	-25.93	0.00	0.00	
DFQPT0385892HF	OOOOO-OOOOOO----	FS13FF-530H_AIO_RGB_2017061201	0101.0	Focus	000	000	000	2017_08_12	10:02:47	132.46	136.89	131.81	133.46	136.53	100.00	0.96	123.49	123.92	124.27	124.66	125.57	-3.51	-3.08	-2.73	-2.34	-1.43	130.28	129.94	129.08	129.92	129.25	3.28	2.94	2.08	2.92	2.25	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	28.18	62.45	31.04	24.47	56.56	-34.26	37.97	1.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	1.134	0.728695	0.468823	0	1280	1024	0.000	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	--OO--	2	0	0	-25.93	-25.93	0.00	0.00	
